+------+-----+----+------+-----+------+------+-------+--------+-----+------+------+------+-------+------+------+------+-----+------+--------+----+-------+-----+------+------+-------+-----+------+-----+------+-----+-----+-----+
|      |  #  | $  |  ID  | VOP | ALOP | INT  | FLOAT | import | def |  :   |  {   |  }   | while |  (   |  )   | elif |  if | else | return | S  | start | VGL | ALS  | ETT  | DIGIT | IPT | DEFS | WIL | ELF  | IFS | RET | FUC |
| I17  |  r5 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I18  |  r6 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I19  |  r7 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I20  | r15 | -1 | r15  |  -1 |  -1  |  -1  |   -1  |  r15   | r15 |  -1  |  -1  |  -1  |  r15  |  -1  |  -1  |  -1  | r15 |  -1  |  r15   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I21  | r23 | -1 | r23  |  -1 |  -1  |  -1  |   -1  |  r23   | r23 |  -1  |  -1  |  -1  |  r23  |  -1  |  -1  |  -1  | r23 |  -1  |  r23   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I22  | r14 | -1 | r14  |  -1 |  -1  |  -1  |   -1  |  r14   | r14 |  -1  |  -1  |  -1  |  r14  |  -1  |  -1  |  -1  | r14 |  -1  |  r14   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I23  | r16 | -1 | r16  |  -1 |  -1  |  -1  |   -1  |  r16   | r16 |  -1  |  -1  |  -1  |  r16  |  -1  |  -1  |  -1  | r16 |  -1  |  r16   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I24  | r13 | -1 | r13  |  -1 |  -1  |  -1  |   -1  |  r13   | r13 |  -1  |  -1  |  -1  |  r13  |  -1  |  -1  |  -1  | r13 |  -1  |  r13   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I25  |  -1 | -1 | s32  |  -1 |  -1  | s35  |  s36  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 | I31  | I34  |  I33  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I26  |  -1 | -1 | s32  |  -1 |  -1  | s35  |  s36  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 | I37  | I34  |  I33  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
